23ad875b819d6c63d719fb8e2c94519889e569ff,5708
f4fe71c0ce6816cfb38ae7d67b17941c9d1cbc35,6861
1e32cc7f60cbe13d892a18fc0d0c76512540f725,818
ef3230dcf72615d3baaa807af6432f6fa52300b4,3064
981660651c9a4fc93fb6d81d7a7d573e5f4b3229,1322
7b95b36bf1cb3ad9ab3ae564134dcaad96e6c898,9213
e1a26d9fdd52fc600f24bfe0c69dc9ee522bb7c3,1293
92a3633ba0baa03847022db0a3af5c273bbe1fd9,8743
175f9f1ed717396a63ee56f61a4e42c588b9a40d,9240
e8a9e022fae62f170d7876ccfd5608f25fd203ab,7718
07b38846e3af73d41bde0e81ea533e9eef2ca4fa,1876
be85af41e43dadb94d30f980320b50d8d8f7075a,8046
d081018e258ada504f7e5ab98277e7733f2e4fd0,1710
063509daec07e7e88c17f192aee0bfc98b879689,2778
a285d47083a88c7681349943f9e2f1f23907a47c,3572
9829b8b0db6e19dc8eeaec7a9c5f55daf4fbaac2,8115
62b81e12d59ad469cfeb07fb4fa47c9237609e1b,9983
f45a3bef2d122375e6721a413c907b03bd5a2c1a,4940
6412ba8fa2581910a9639916475e3d5392c2410f,9476
773e89148c7b704761fb9cf60241154f8bd9dd80,1972
a0ec1b4f009cf1efb41eed693517a8feb06e2643,1673
6832330840adf8c9475a172a466e7844aa778b3a,2681
c1c50de7b932ccd9ef9ef480d2918f371a1e39b4,8426
a313b6edd31d4e5cfa86f237c1d17dd6a58c28c2,6312
8d13770e7b34db95b507f7c07361058caf123aca,1100
adaa9b57321c88753143231c909cd2d2883bb569,1202
16d334e10f16ea7cdc2c5447d3312fb748e7cd93,1226
83ab496dadb2bf2b35f9afeec21944209a258664,7128
a568ddf3f152fbc3d7c20a8bf6fc168decef05d9,3678
86a7955eed6e2383efeb39d5b9c9ac8fa3f6c64a,7541
f17fb3810efb0fdceb637ab7b5bb63772206fee9,1907
dbb0c974c735419ba2fc1d3e7f086a09d4ee7d2a,5863
71c08ad470a7bacf49d4767fd23119830c373933,9821
5b60de35d16b83dd6ebf5e32d596a862dc1562bb,989
344a9030bab0e6ce956ab850039db7bb55955d77,9694
8505153e34a6367638f37f8f0d521c245a81eeb6,8670
774c4482022fb54b7ad4a95cb1a7e9209f574b45,6917
92273422088e749fe49d6d486d0c1c61ee9bb41d,4159
07e3bdff819742f0e2f7cb8d8c38f7c27eb02cce,9204
401889bbba3eab42022b4be20525b9412ae454b3,347
743d4156d7e6998e100956d0a19147683e3201dc,6119
42755f8aa6a23531056d3b09ff86c2259680fac1,7573
9d1c8b99da5ac4b2c1653a177d8c08489990da72,79
e2f44ced34e8f8e827bbb7bce8f08a73715931f1,816
ca8647925a8a063ebbc32fd63ed7a1e5b41ad47b,7877
2104d7ced3aa3365c29f7bab66d1b668443196be,8539
9a058081b6f20f52687b743b61c9670ba6be2a2a,2936
63bc134a3a6d4d8dc7592937c7217ce87a5c757f,5879
60a51aeeabf7c506ffd00d31a78123b94a84319a,5233
13e01b25aee0629aca9388ff73a59d33f77b2ac4,1350
1f06d5a35a53225633f9dfee4b6d7872482de63f,483
f8a020a36e714c6015a9a98867aeca376594fe5c,2228
d0af1e9ce43dd0533d7ae456d75d4a09177e413d,3850
3f886324429a2a8081ba6205d903c82ebac47c9a,6182
428e7a69a1b7b0c2c43ad16029cd24cd53d0b5c0,747
f0fec2a099d938bde169d02a56a4c91fbac27054,7331
edbbd4f16f6a2192cbabcfa3811d00ae3c61f590,8777
5df3efddaf1b2f9ea7670859fc64342c1aac6c77,7401
b98631a52f313c92bbc6b7fa274120cbbc31872f,9079
4d08d16371f46f287b50eb35b2171f65a5942f1a,8469
3e70527f51b9ccd4daf6205df6df21e9653938d0,238
99dd04e23f875b5a01b52a067d82d0282616946b,1909
a99d1593e66989a9c0f31a3ddac3fba8b8ba8eae,2136
fd67295af313e46f3cd91b82af0b19d482bbb2e9,4906
e900854cc2eb1a3d83a63f665166c5b8cf7ca426,9423
bcc8a0abd74e04b79602b65afd52b5503d1d38f7,1332
36c007b872de2cad3cf3835be379a0e8c7137625,6192
fd8c8ad351c800e2f69433a21ff36d312b2aeae3,5827
6d6e7dbca409c99c561c2fabd96763e38f9883e4,8102
f9191c94aaed949c13d4dc2192db3b00037043c4,5125
371ebce566826d55d06b8309e283e9b93f473140,2052
8d2647b601bb1cecb0b213b7e764cfb9ab97777c,9958
ae991f2f9cd55280c1c1793df5aee55569bfe6de,6525
21e974531c8859243961e1bf6088a01d7cd6b4a1,5927
5d30d77adb8bcb1625cf405cae390edced2a2cbc,3669
7cb284a7a141ffe2583e4e433113ba42f1142dbc,9492
eea42034133d572fe1b4248b20044934ed7af4ce,2729
af434ec9e726afcab5ee41cc7bb1facacc16a4b7,4996
be03aadcf03ef97ae3859309ab84c5b3a38fd77a,5368
7bd632276df105f6fae5996a04780799ea83890e,4845
ca24e8387cf7b92ab8b15bb77099877eb080ebfd,7063
ee0dbf091c9011a1a17a8e9c1a42177cd4381872,3015
794160363d617d3e815cfe80a5ff867ddb625c9f,4442
f47179f37d5af96107073fd0dd14a4647200bce8,7931
1f37c319bb8a203cfe570d91fb91ff95ad3b7673,171
8aef46193f3471c5d6d816f4a8f00848ca237a73,9725
208830ce5d391448059604164a4f98840fd83ed0,2784
6a2f7f95eb5b273b2bc76772b293ec3da1e7117c,4638
91957853a613a9073563a7b5388cab6402ffebee,8784
4df3c78cc98e49829f844255b6faa493795164a2,1979
6d2687ff9732b6efc18781748fb6a5f654b1d322,7065
a4466f2e4ae6ba2b1255e6698a108dd1da970c80,1517
b725d380058b20e24a8cdf439d11480852f2ac0c,7996
f362ba197ae8406e523575ef3cd8fee05668a92c,5236
cc45624f9340846c335a9a4f834893222fab70ef,8727
ec0dda235aa6a0c9e89f58ce12209dea03920d0e,4668
93f765f4d42c202b9878b47681dff31eaf9b2691,8122
dccc8290272d78924bc621aec574a1c62c42df94,9898
434de4c5e4ce8d335b1def690153cee2011be199,8557
b4838818fcdd1326fb8a699ad85bcbf4f09dfe1c,9211
22d5dd80eefcf73e63040333331b74de960cc63f,627
cd445541d4f4255850f535171741fa6ecdc02509,261
8581249ff409f8cf7f96b347b5890db5960aceaf,4398
292a1ea6aac1e4142e997e1ccb53ef128dcbf0e8,1697
34685e4c97a967c3bfd632b6fea1613a01851433,2819
cd90283e76116aaf7bed44fee993b40777493c82,7710
21cdc69b10f7bfa4a9f66ae5a0cb07c4e86dbb7e,7094
d8609d3c9f9ef1dbbea2d73447b73242430dd309,1744
faeda2eade78cd115b756a44204f62bc7c802638,8002
bba2a4ab367209356f7be615f521be9e0ca8b67a,6329
7c829746b510152c92277b0474138eb4f933a7cd,9703
91d5fb8fda2391baa6c2629b543569c15bb7b3f5,8261
cb6f90ee2bbfd516f900eaa4c620a7d2ed80e9a4,7793
04d54a8005652a237c3983790517913a60d7829f,5853
9e3abd444356e3516271555591723078dbeff438,8917
d32189a9a532b35e00a16c98ff28f44dcc77c2d2,6024
fbda5ae81765014e51f7215afb46b0f4f6d5f56b,6043
21e0ac07eea80d4f2adc63fa62e4c548bf385ee6,449
2ddc19c32c335e4684adc27a3f1ba34061bc81e8,5807
