23ad875b819d6c63d719fb8e2c94519889e569ff,1851
107a4ee37d8dadd2ff404561ecca00f10d906e79,865
0b282cafc949efe4163b7946b7104957a18cf010,565
57308e32acb42425442b1e17a3b378e80bd94e8b,4429
c84b1f054acba8802d4b13d4b8f6a8fd2f8ec5bd,10038
9a3de4f222a2da62866065a84c378e0fc549b587,7797
1f33dc5fb6214b1f0169d7054747edca12d737c2,1624
ef36bf746c178eb994c7553db45b519b5245cdde,11980
22d1010b44f75ba65bbf89db434e8dd012346c67,1805
35c98212dc2541f67174524937d9860aa1a10e24,2705
1a35322b5fb1e1026c626596294084f2d984579c,1368
83d74710743f45c5e9911986f73914f094a6b404,6699
cc43835d8026b23b04c71b2c6297c926350e9fbb,10226
0e9512560d29e11fdc54982960a4ba3afb168844,761
21a11f86f04a572885933444237c0f5b3603100c,1741
fe3ef2974b904be017be358245a5ccbe5eb75134,12747
2d13b78bcf743153b757a6d34092c87b9e40b17a,2304
abf9a090025be8556fd405d82ddaa7930db2045e,8672
acd097cf579d48577138e30985b9fe76791b3033,8716
b4d900e65c78c602d82e113820afd11c6c4348da,9134
c91b90be02f34fba3809b784f08a5756ddb22b8b,10070
3bba69ea6d7373eef5abdd2b793368e68b6b28b4,3013
368c5a3b825506a63e6494bbf0d918f2a0fd7b35,2743
047c09758ace4415bc37efe83c9cf58c4e53acb6,220
233e90fc6a6605227aba53f4d532568f77afbf3f,1828
32ecbbc4a57cdbb2a3b14d4a06e69a7fd835cac7,2577
58af28dd9227259907a08368bf4a1f7dfa563f87,4507
e68814c9979ee74c5d103b74efccf6ad87e14ab4,11522
3238cb219e5a5568a7be8c172b2882cd4f1d2519,2547
299bbacb30bc7a46666fb8a3195a29eb71975bc6,2140
5e6dfb500496c87df78697ad87af754d1c6686c9,4822
dae908339c30bebbdec2370be9ee9d2327faa137,10970
c5658413edd826e40fba33e464d82dd20dcde76e,9906
7d0bebe703b2ade0cec6c60322c7f9b6ec1c801b,6346
c18e34148ad7333fd4de30a8fcfa9e6c920e11cf,9706
1280796900e9fbeef886cab0843fe5305d623ca3,990
a85583f5d5605a9e587b3034050a03ab935b7887,8496
6e1ed13909d3c233fa983cb10e898cc3b3dd97ea,5625
a9a9a19a6da50709d61e0ad7086a1464975ff043,8561
ac2cfb35e30d2f6dc095ddc59ba08a3c72bcff5f,8685
5ad0d59b3808ff39d6e7759283e5d22340678400,4642
0c374d0950e0b778f6e2966a4df11e9fd15b9c76,624
97cddb45bd9c586b4b51d0fae94025d8f2f357db,7672
fe0338d99ce8609528a8a1d3abf2cb0ca1a86ca0,12728
7302da6fb02502ac9570b682891b76931951b9cc,5871
1a665fbf44c2b99828362901b4d4353eb439497f,1376
6c75208f69e27dbc8d0dad50feeb2db8a6a43324,5552
8c7c7dfa06787f26f04632ab18d47366361e360c,7153
8a2401228efa8f5dca1d002e7666f94ef9f9f754,7023
c83caa606b5f4dcb75fc5e706457d5326c10a609,10032
5d7f97e08bc05a61022965cb9ba6746022010620,4773
75b6715df872b09d1bcbb195d28f59a04140a9ab,5992
2d9fcd1bd405e35e1da1f7b05079a69c7bf65d7a,2333
58fbd507c99b1a3cb992c8b61db7404dd31f4c81,4528
d7ee09aa32538043c513333f93561cac45eb4500,10817
ec787775f8a8188c985fe4cd08e1d527f900ee39,11830
76caa50cde75ee71094f805b5e61a11062f93837,6047
cc74c816678e76f9573c95994f72fdc96270264f,10238
08a126aec19d710f24ecf58b2efcd8033f06156c,436
7da3455c00d8253f1c210e9b97a8bf5f3c38abf8,6383
e01b6c707ade0dcccca48cab9f51d0db2aec7ae9,11209
06648ddda748995713ee92319928ce59ce6463af,326
41012eea12114a49aa1f722f688422044f79384f,3274
2578b9a9aafd3333b72de0115752bc668066287f,1929
c24711df1fb9ea039844128328ad093093fc4125,9743
00e905ff46ce2cd844b6a5e06b53cb87e9d91f48,44
6a27dbc049b87b3a52a6a380960e808be192c89d,5426
0d690baf7edb752bcb8cdd6b3bb976c109a4595f,700
8cc2bda3d72144473d30abbc1689efc8ba074df4,7166
c5dab027d4709a0c2a5d73b19389498bc8c2b627,9924
a2a3be72fae611a2e32749a03a32d135c0fa1dbf,8212
60a51aeeabf7c506ffd00d31a78123b94a84319a,4944
7d64ce6b528d5c221f45ade25e19f7220f677956,6363
680723ead09f48e751d5156bb2b57782e5f8e52e,5323
1f06d5a35a53225633f9dfee4b6d7872482de63f,1612
3e17175e5a90f6f22e55ebd115965b5a01c9467a,3145
623a0cff975fd8e4f86001332789944d007ff7fb,5023
f145ea3bfebd9be6f99f40bdd3db635ccdf94dd2,12087
60cfdf8578f82faffba938342cd37b4996dd0a94,4956
9dd0c3cc239e068009fc3f78cec7b11006910209,7963
74eb35a96dcc0182ca765a919d65b2161ef83307,5946
dac7fc1f066d3451e76333c22e34d98f60cbf87c,10962
1476cd503e20f79ca50132049c1979b26f590ed6,1100
40ef4999c8cb743e6c7624b45e8be057d5ba79c9,3272
b130e4ae62e074d4caf37f6e7848c7739eb65495,8944
44a0482a8b38568feb9a8921c94e70c394e0e35c,3488
d4ede110ff80d9670c8279e4895ce21da1fbe002,10669
35330473783c55cd95b067187603cdff54165f80,2678
eed129669314aec2ce2a101d45f6c6a7ad10c32a,11954
3b351eaa692d03e63f8db89559552eda9d3ef954,2984
25b4e93b6bec6c1f1b31d01035465cac66f672b2,1947
c66013d1da9427b30cd4dd6d517c8e7b1580888a,9952
dc7640f2f8ce215fce27ce5426755c10938a7f75,11049
249fb48898161a53e3f543cf0d80394b0a09d19f,1891
5adfc4b8fa785b0a88bd25d947feddf359eb3098,4646
639245353da8f891cdba99c374e85682f673414e,5096
5b57e1c31f47ed39963d453a906d3ba2134c956b,4671
8f88e78562edccc403525c0a02bb1792a541fa03,7284
d6fe5021db1f484d6f0b395c56d455814e47835b,10778
8c91a4273aab299293998dbed9dbc4d3253a3aed,7156
ea9e753ef310f924c3f34f136dd8a41c4397e75d,11735
fe05170ccb981e09a6ad79ff63e29219999de6ad,12729
37bba55e35db8d12a6b2723fc129e6462fab0eeb,2793
bbe3e193f9580f32eb15db5b7e24df526f01a62b,9447
f1028004681403e9905cb9bef2a631ff758c1ca5,12075
5832418b8cd752ff404d5a3d0a976072e1c9ff98,4481
526a79fcdfa4bc64cf37fd561ec37a4de18c242c,4205
f3d3325ac5ea6f67ff32909ac88537c7e8172a45,12205
15ffb6f7bf73d29065c56db68789a5867d6e2a14,1168
53afe11d4193c0e49b8ff9d4592f2979207a2222,4273
56505a06f8cf5af0a1f8b6f61c888530eb74bb64,4398
a4fe216c45c8b98d9f25d5c8542111dba4b5496f,8319
a7dfa655f094dab81f5d7a0c1e7db4f8797b378c,8467
8eb21130f925a7ecb62bc82d3346a981add1ccb8,7249
2592b7d778a956c2da3c676451dc080888d06df9,1937
675b26001730551a6f7cccb81b4fbb95faa0b49a,5291
68425531e31e0ed9b7dd592fb371a74468092174,5333
ceca1d9bfdc66b165c6ffeb7dd461389dfd38051,10357
3b51d048a53a2c28fa4ee23d7fee062f0a2f1355,2995
ee0141fccc37220acfcb4df849fd34ef8979b538,11908
7ed9590df1cb554b5ee7275fc0e7fc71e7b83398,6447
c04a214e1bcf84c98f9c3300f06965efc4c82397,9643
5ac03356ee20a92ec76a07896ff36e4c69e669b4,4634
f980b7fcedebe6911281e101ad3030b94ffaead9,12506
45e7b04ac3a7917bad4faf6a8c1c11d6058612b5,3550
8dddf1c54d9483abc9316dd2576a55eb412de456,7214
2b108add2ae4fa455a5cfc0647ca80ce76329fbc,2213
3f236f8b96fabe14e33a04dcf8ba93f14b1babe5,3189
25be2c7bcecde37739a0e9a800340411a5f4c6cc,1949
ec4dad3c977cdb3d1c4765f5f8c8a4f16266ad6a,11818
da3f7e95938102919ceb26759202465013fb9b87,10940
81a63780bd34658af9c9314ed9b2d505fd527bfa,6580
b59c446fa8a57eb605eee1ad4943f8af7a36949a,9182
d0be3bed79d7bda64a7381046535b9e989b3d524,10454
a0ad985da4ee383aac12c76ec0573deb35824e6a,8120
00fa7aa886c7a3b75fcdea5b3c93b772ad9ffac1,48
2d65adc4027cad18b8d31f9df19942645b1d704b,2323
3e76058eec4d719b3d1bcae2e3e783131f5bb04e,3165
aa0bc9a51f6ed88955dc1356f5cf73e17d6e3a50,8579
9f82b672b8486e9b59f3ce03e363a912069ffeaa,8046
19d4027798c18aca29d21947753eb6cbc8601b42,1352
5087ff3998fbde168ed40184359be70f64da7987,4103
d8925646c34c6d9ba34dbb894c5314b674315200,10853
ab503561009567f68a4525c8d741cb2e2f5abd58,8634
30d8a4cf665edb98bd30cd6b262d3f61f50a247e,2481
82012a5b4ac1c2142e262de25e0ce39984c8c275,6608
44041801cfd5e5b64b3aa70688338f69af4d152f,3448
082c1027420220c065266699917d4871d9b6f4b4,408
3cfe0cd54a6dc11d2a1d531edea788d0b1febc0d,3081
0bd4489dfe4747747afbf2bd84dc83b7dd1ebed2,598
11958f5d1ae544a852af9475751d872f65f69126,928
fcc90b05260e9ebe2c96db18a80d94c15763f8df,12677
7fa7146da0c36086f8a7e3cb5f3067825743520c,6487
edcf2edffe7821c77e89df00276df09d93e69870,11894
d500678ef399849c053bf634cd81076a4778a646,10673
fcc405f403fa2a553191d9cdeca6b038741711be,12676
2809a1a825505af7458bc01fe93afabbb0afe556,2063
4465ddaaa11d8f0a55c36301fbf3d41b9094dffb,3474
3ce5fc677b4a091aeabcb52b342a6302aa988d02,3077
0e0e321fa773a3e73ef719fb72c05b73f2f54a9f,728
f08c2c195246d3b86e537382afce264c02d076a5,12046
c9ace6f916d3d73623a9dc6da983997c655fd095,10092
169770e77ec57405cc5b171bf18c4f1fa395fb86,1200
6e3238a374f9e2a7546a429b379e3832e17e7e5d,5630
f7b270926c9d02314185b1f93b8416908f404636,12403
34234b461c2c01f3b3acd9eec0737ea467a193af,2629
1dabd51e9e406720e1caec605bf65166741a2013,1544
e549eeaf3357b39df1b5efbb23856749fc890de1,11445
196b7a46abbc09d208e07c344adc56133266b19c,1326
1165ab182424e9eb59df1aea491a005c9dc87547,918
60b636ece0f990af2398df36bb13e0c1504f89dd,4947
df324d5b97649af8628908c9228f8e339f9772d0,11168
6edad3bd017e7ce1e539594519fe370eec03df89,5660
3337e331a276c71189124d65bcde9a31a7ff85db,2584
1aefcb384ad5d128af0a0f83025dee61faca59c9,1409
b6254ffa2b7da8573bcc74a8ab6aeaf1c9afefb6,9210
a9c7524bd5de2de1670a74e1b8ed2c72f148d170,8565
9b6280797d839bd552be57526692897dea906336,7846
2ddc19c32c335e4684adc27a3f1ba34061bc81e8,2342
7240f807fc541730a8ff88c5820056c1effb601f,5834
966a000d537c8c2b0b4338504b73bd610ac8417c,7607
8ca38492513f71c431e489a933893e8b030bef92,7160
8c16ce082d106c9f477599d6c501b691b8e3f7f1,7126
487d256497755918cc7bd8f90984df6e3191b779,3683
